"ID","Cluster","MemVal","PrimaryKey","AH_NonNoxPerenForbCover","AH_NonNoxPerenGrassCover","AH_NonNoxShrubCover","AH_NonNoxSubShrubCover","AH_NonNoxSucculentCover","AH_NonNoxTreeCover","AH_NoxCover","FH_NonNoxPerenGrassCover","GapCover_101_200","GapCover_200_plus","BareSoilCover","TotalFoliarCover","MeanGap","MeanMaxHeight","ScaledGap","LargeGaps"
"635","V1",0.972,"20173535201002B2",0,5.26315789,15.78947368,0,0,0,0,5.26315789,13.8333333333333,34.5333333333333,15.7894736842105,19.7368421052632,235.1532,34.6528571428571,6.78596858638744,48.3666666666666
"21","V1",0.973,"16111616413783122016-09-01",4.66666667,5,4.33333333,0,0,0,0,5,17.4933333333333,70.0266666666667,7,14,242.655172413793,12.1666666666667,19.9442607463392,87.52
"260","V1",0.975,"18100214473894502018-09-01",0,0,24.66666667,0,0,0,0,0,11.28,63.4,19.6666666666667,24.6666666666667,322.666666666667,113.25,2.84915378955114,74.68
"471","V1",0.977,"20163553200517B1",0,4.95049505,0.99009901,5.94059406,0.99009901,0,0,3.96039604,19.7666666666666,55.8,21.7821782178218,11.8811881188119,185.928,10.0541666666667,18.4926315789474,75.5666666666666
"307","V1",0.979,"NML00000_2019_GSand_1562019-09-01",1.33333333,9,9.66666667,0,0.33333333,0,0,7.66666667,21.9866666666667,29.12,11.6666666666667,19,107.423076923077,29.1428571428571,3.68608597285068,51.1066666666667
"287","V1",0.982,"18091914171476982018-09-01",1.66666667,5.33333333,0.66666667,5,0,0,0,5,23.2533333333333,44.24,28.6666666666667,15.3333333333333,130.26,11.7,11.1333333333333,67.4933333333333
"566","V1",0.982,"20123515030501R2",2.97029703,3.96039604,0.99009901,0,0,0,0,3.96039604,17.2,51.1666666666667,26.7326732673267,8.91089108910891,195.834,20.7645,9.43119266055046,68.3666666666667
"127","V1",0.984,"17091809452819232017-09-01",8.33333333,6,9.66666667,0,0.33333333,0,0,4,3.93333333333333,61.52,30.3333333333333,23.6666666666667,168.945945945946,22.6,7.47548433389141,65.4533333333333
"312","V1",0.984,"NML00000_2019_GSand_1532019-09-01",0.33333333,0,13.66666667,0,0,0,0,0,24.28,41.1066666666667,31.3333333333333,16.6666666666667,150.25641025641,32.4782608695652,4.62636872275426,65.3866666666667
"668","V1",0.984,"2018355200802B3",0,19.8019802,7.92079208,0.99009901,0,0,0,19.8019802,19.2333333333333,41.9333333333333,6.93069306930693,28.7128712871287,193.929,18.7207407407407,10.3590452261307,61.1666666666666
"410","V1",0.985,"NMP02000_2019_Reclaim_0722019-09-01",6,14,0.66666667,0.66666667,0,0.66666667,0,12.66666667,26.5266666666667,25.9466666666667,10.6666666666667,20.6666666666667,100.571428571429,17.4827586206897,5.75260636799098,52.4733333333334
"283","V1",0.987,"18110509413547172018-09-01",0.33333333,7.33333333,22.66666667,0,0.66666667,0,0,2.33333333,11.0666666666667,44.8133333333333,21.6666666666667,25.3333333333333,142.102564102564,43.7619047619048,3.24717502301833,55.88
"365","V1",0.988,"NML00000_2020_Hills_2212019-09-01",1,6.66666667,6,0.33333333,0.33333333,0,0,4.33333333,9.02666666666667,73.9066666666667,20,12.6666666666667,301.227272727273,34,8.8596256684492,82.9333333333334
"433","V1",0.988,"NMP02000_Year2_Foothills_3222019-09-01",2,11.33333333,0.66666667,0,4,0.66666667,0,11.33333333,29.0533333333333,26.56,7.33333333333333,19.3333333333333,112.714285714286,37.4285714285714,3.01145038167939,55.6133333333333
"319","V1",0.989,"NML00000_2020_Lime_3032019-09-01",0.33333333,0,17.66666667,0,0.33333333,0,0,0,21,38.9733333333333,28.3333333333333,18.6666666666667,118.63829787234,35.1818181818182,3.37214800153939,59.9733333333333
"649","V1",0.989,"20173513201519B2",1.98019802,8.91089109,3.96039604,0,0,0,0,8.91089109,11.1333333333333,68.6666666666667,24.7524752475248,20.7920792079208,298.879846153846,23.5284210526316,12.7029283216783,79.8
"22","V1",0.99,"16111616421338472016-09-01",0.33333333,4.66666667,23,6,0.33333333,0,0,3.33333333,23.6133333333333,48.9466666666667,5.66666666666667,30.3333333333333,166.486486486486,40.7931034482759,4.08124100431793,72.56
"422","V1",0.991,"NMP02000_Year1_Foothills_3122019-09-01",0.66666667,4.66666667,0,1.33333333,0,6.66666667,0,4,38.56,19.4133333333333,7.33333333333333,12.6666666666667,101.301587301587,40.7586206896552,2.4854027341337,57.9733333333333
"308","V1",0.992,"NML00000_2020_GSand_1572019-09-01",0,0,14.33333333,0,0,0,0,0,1.66666666666667,78.96,19,15,629.6,49.8947368421053,12.6185654008439,80.6266666666667
"527","V1",0.992,"20143553200514B1",0,3.96039604,7.92079208,0,0,0,0,3.96039604,10.6666666666667,61.2666666666666,29.7029702970297,21.7821782178218,290.180888888889,32.5581818181818,8.91268715524035,71.9333333333333
"369","V1",0.993,"NMP02000_2019_Reclaim_1012019-09-01",3.80952381,1.9047619,0,0.47619048,0,0,0,1.9047619,7.31428571428571,60.5285714285714,15.2380952380952,7.61904761904762,314.28,15.9,19.7660377358491,67.8428571428571
"415","V1",0.993,"NMP02000_2019_Reclaim_0922019-09-01",0,3.33333333,0.66666667,2,0,0,0,3.33333333,24.66,47.1133333333333,14.6666666666667,7.33333333333333,131.78640776699,9.77777777777778,13.4781553398058,71.7733333333333
"431","V1",0.994,"NML00000_2019_PTNM_4342019-09-01",0.33333333,7.66666667,10,3.66666667,1.66666667,0,0,7,27.4933333333333,29.6133333333333,8,23,126.295454545455,29.1724137931034,4.32927681065979,57.1066666666666
"81","V1",0.994,"17110814514395292017-09-01",0,0,23,0,0,0,0,0,3.6,67.3333333333333,12.6666666666667,23,246.260869565217,90.2666666666667,2.72814848115086,70.9333333333333
"88","V1",0.994,"17120708540421792017-09-01",5.33333333,5.33333333,16,4,3.33333333,0,0,1.66666667,20.2133333333333,36.8133333333333,14,26.3333333333333,134.90243902439,33.9545454545455,3.97303033271297,57.0266666666666
"145","V1",0.995,"17082211113693142017-09-01",3.66666667,2.33333333,12.33333333,5.33333333,0,0,0,1.66666667,23.0933333333333,36.3866666666667,4.33333333333333,21,120.098039215686,31.4615384615385,3.81729708998514,59.48
"346","V1",0.995,"NML00000_2020_Gravel_0692019-09-01",0,0,15,0,0,0,0,0,12.0266666666667,58.16,28.3333333333333,16,194.51724137931,42.5769230769231,4.56860729526835,70.1866666666667
"348","V1",0.995,"NML00000_2019_Sandy_5072019-09-01",0,0,14.66666667,1.33333333,0,0,0,0,20.48,42.96,28.6666666666667,17.3333333333333,169.588235294118,27.6896551724138,6.12460625595194,63.44
"437","V1",0.996,"NML00000_2020_Lime_3042019-09-01",2.33333333,4.33333333,16,6,0.33333333,0,0.33333333,3.66666667,14.7466666666667,51.0533333333333,4,25.6666666666667,187.655172413793,41.6666666666667,4.50372413793103,65.8
"661","V1",0.996,"20183513201401B1",0,0.99009901,5.94059406,9.9009901,0,0,0,0.99009901,9.43333333333333,64.6666666666667,25.7425742574257,16.8316831683168,266.982222222222,31.1484210526316,8.57129232236528,74.1
"666","V1",0.996,"2018355200802B2",0,8.91089109,10.89108911,0.99009901,0,0,0,7.92079208,11.5333333333333,68.3,12.8712871287129,19.8019801980198,301.634769230769,16.0130434782609,18.8368169761273,79.8333333333333
"204","V1",0.997,"18100711374120922018-09-01",0,13.66666667,8.66666667,0,0,0,0,11.66666667,17.2666666666667,47.1333333333333,27.6666666666667,23,186.8,31.0869565217391,6.00895104895105,64.4
"277","V1",0.997,"181102093228882018-09-01",0.33333333,11,13,0,0,0,0,8,16.8,42.2133333333333,24.6666666666667,21.3333333333333,124.020833333333,28.6538461538462,4.32824384787472,59.0133333333333
"388","V1",0.997,"NML00000_2019_Hills_2162019-09-01",0,5,14.66666667,0,0,0,0,3,13.1066666666667,62.1866666666667,18.3333333333333,17.3333333333333,233.115384615385,72.2307692307692,3.22736954206603,75.2933333333334
"496","V1",0.997,"20153551201613B2",0,3.96039604,24.75247525,0,0.99009901,0,0,2.97029703,16.0333333333333,51.3,24.7524752475248,28.7128712871287,218.5416,42.5115789473684,5.14075471698113,67.3333333333333
"549","V1",0.997,"20143513201407B2",0,8.91089109,12.87128713,0,0,0,0,6.93069307,20.2666666666667,35.5,16.8316831683168,23.7623762376238,226.340275862069,26.1408333333333,8.65849504397599,55.7666666666667
"332","V1",0.998,"NML00000_2020_Bottom_0132019-09-01",0,12,22.66666667,0,0,0,0,6,12.8666666666667,50.4533333333333,20.3333333333333,28.6666666666667,255.65,42.695652173913,5.98772912423625,63.32
"377","V1",0.998,"NML00000_2019_Mal_3982019-09-01",0.33333333,0.33333333,15.66666667,0,4,0,0,0.33333333,23.9866666666667,40.3333333333333,7,24.3333333333333,148.368421052632,45.25,3.27886013375981,64.32
"419","V1",0.998,"NML00000_2020_GSand_1602019-09-01",1,2.33333333,17,0,0,0,0,1.33333333,14.0133333333333,52.4533333333333,7,19.3333333333333,180.322580645161,63.5,2.83972567945136,66.4666666666666
"446","V1",0.998,"20163535201019B2",0.99009901,0.99009901,9.9009901,0,0,0,0,0.99009901,11.8666666666667,54.1666666666667,22.7722772277228,11.8811881188119,286.789090909091,51.7357894736842,5.54334038054968,66.0333333333334
"554","V1",0.998,"20143513201504B1",0,4.95049505,13.86138614,0,0,0,0,4.95049505,9.70000000000001,58.8,25.7425742574257,18.8118811881188,249.609428571429,57.404,4.34829329962073,68.5
"72","V1",0.998,"17110115314049412017-09-01",0,0,5,0,0.66666667,0,0,0,11.5066666666667,68.4666666666667,16.6666666666667,15,228.033333333333,26.6086956521739,8.56988017429194,79.9733333333334
"106","V1",0.999,"1801050806219792017-09-01",0.33333333,5.66666667,10.33333333,0,0,0,0.66666667,2.66666667,13.5466666666667,63.5466666666667,7,15.3333333333333,250.4,29.6086956521739,8.45697503671072,77.0933333333334
"300","V1",0.999,"NML00000_2019_GSand_1552019-09-01",0,0.33333333,19.66666667,0,0,0,0,0.33333333,8.48,64.5866666666667,10.6666666666667,20,299.052631578947,61.4210526315789,4.86889460154242,73.0666666666667
"302","V1",0.999,"NML00000_2020_GSand_1582019-09-01",1,6.66666667,21.33333333,0.66666667,0,0,0,2.66666667,13.6266666666667,52.8133333333333,17.6666666666667,25,179.375,59.4347826086956,3.01801389904901,66.44
"320","V1",0.999,"NML00000_2019_Gravel_0682019-09-01",0.66666667,0,17.33333333,3,0,0,0,0,17.4533333333333,55.8533333333333,24.3333333333333,21.3333333333333,177.485714285714,45.4642857142857,3.90384917517675,73.3066666666666
"354","V1",0.999,"NML00000_2019_Gravel_0642019-09-01",0.33333333,0,18,1.66666667,0,0,0,0,7.08,62.8666666666667,4.33333333333333,19.3333333333333,251.826086956522,48.875,5.15245190703881,69.9466666666667
"358","V1",0.999,"NML00000_2019_Mal_3942019-09-01",0,3,18,0.33333333,0,0,0,0.33333333,9.73333333333333,63.0133333333333,23,18.3333333333333,240.48,56.9,4.22636203866432,72.7466666666666
"37","V1",0.999,"16102712080361972016-09-01",5,0.33333333,15.66666667,0.66666667,0,0,0,0.33333333,17.7733333333333,63.04,10.3333333333333,25.3333333333333,222.793103448276,33.5769230769231,6.63530434095667,80.8133333333333
"418","V1",0.999,"NML00000_2020_Hills_2232019-09-01",1.33333333,3.66666667,18.66666667,0,0,0,0,0.66666667,7.57333333333333,61.4533333333333,21.6666666666667,20.6666666666667,227.96,59.0434782608696,3.86088365243004,69.0266666666666
"501","V1",0.999,"20153551201508B1",0,0.99009901,17.82178218,0,0,0,0,0.99009901,14.8333333333333,56.2333333333333,25.7425742574257,18.8118811881188,238.5568,44.7430769230769,5.33170305676856,71.0666666666666
"53","V1",0.999,"16110308174761592016-09-01",1,4.33333333,20,0,0.66666667,0,0,2.66666667,17.9066666666667,62.64,14.6666666666667,23.6666666666667,218.366666666667,31.3809523809524,6.95857359635812,80.5466666666667
"587","V1",0.999,"20113513030101O2",10.89108911,0.99009901,8.91089109,0,0,0,0,0,17.8666666666667,49.9333333333333,21.7821782178218,26.7326732673267,188.811243243243,48.5775,3.88680445151033,67.8
"6","V1",0.999,"16081114554791692016-09-01",3.33333333,2.66666667,20.66666667,1.66666667,0,0,0,2.33333333,20.2933333333333,51.64,8,26.3333333333333,165.179487179487,34.8461538461538,4.74025018395879,71.9333333333333
"647","V1",0.999,"20173513201502B2",1.98019802,0,16.83168317,0,0,0,0,0,4.36666666666666,68.6333333333333,2.97029702970297,18.8118811881188,344.2716,46.7783333333333,7.35963800904977,73
"133","V1",1,"17091807354794372017-09-01",0,7.33333333,12,0,0,0,0,7,16.9733333333333,56.4266666666667,14,19,176.4,35.0909090909091,5.02694300518135,73.4
"149","V1",1,"17080811053859472017-09-01",1.66666667,4.33333333,18.66666667,1,0.66666667,0,0,3.33333333,20.9866666666667,45.48,14.6666666666667,25.3333333333333,141.232558139535,31.4230769230769,4.49454897384077,66.4666666666667
"154","V1",1,"17081009553679232017-09-01",0.33333333,4.66666667,13,0.33333333,0,0,0,3.33333333,20.1866666666667,47.6266666666667,11.3333333333333,18.6666666666667,145,18.448275862069,7.85981308411215,67.8133333333334
"170","V1",1,"17100810032860442017-09-01",0,0,19.66666667,1.33333333,0,0,0,0,13.3733333333333,49.9066666666667,9.33333333333333,20.3333333333333,170.314285714286,26.1111111111111,6.52267477203647,63.28
"199","V1",1,"1810040859307362018-09-01",0.66666667,0,20,3,0,0,0,0,10.9066666666667,57.8,11.6666666666667,22.6666666666667,210.37037037037,52.1052631578947,4.03741114852226,68.7066666666667
"249","V1",1,"18091915404731482018-09-01",0.33333333,1.66666667,21,0.33333333,0.33333333,0,3,1,21.3866666666667,40.9733333333333,16.3333333333333,24.3333333333333,178.931034482759,48.2692307692308,3.70693776617667,62.36
"363","V1",1,"NML00000_2019_Hills_2122019-09-01",0.33333333,0.33333333,19.33333333,0.33333333,0.33333333,0,0,0.33333333,22.8533333333333,50.1466666666667,6,21.3333333333333,235.208333333333,36.9230769230769,6.37022569444445,73
"403","V1",1,"NML00000_2020_Shallow_5732019-09-01",0,0.33333333,16,0,0,0,0,0,14.9333333333333,59.3733333333333,20,16,204.133333333333,34.1176470588235,5.9832183908046,74.3066666666666
"404","V1",1,"NML00000_2020_Mal_4002019-09-01",0.33333333,5.33333333,21.66666667,0.66666667,0,0,0,2.33333333,9.86666666666667,55.76,16.3333333333333,24.6666666666667,220.12,51.1666666666667,4.30201954397394,65.6266666666667
"445","V1",1,"20163535201019B1",0.99009901,1.98019802,7.92079208,0.99009901,0,0,0,1.98019802,5.73333333333333,64.1333333333333,13.8613861386139,11.8811881188119,247.214571428571,43.9057142857143,5.63057851239669,69.8666666666666
"506","V1",1,"20153553200507B2",2.97029703,9.9009901,3.96039604,1.98019802,0,0,0,7.92079208,17.6,57.8,8.91089108910891,17.8217821782178,219.368914285714,32.7025,6.70801664355062,75.4
"556","V1",1,"20143535201101B3",0,6.93069307,6.93069307,0,1.98019802,0,0,5.94059406,20.2666666666667,49.9666666666667,5.94059405940594,17.8217821782178,193.424432432432,35.9833333333333,5.37538950715421,70.2333333333334
"597","V1",1,"20113513090502P1",0,0,20.79207921,0,0,0,0,0,11.9,51.4,16.8316831683168,21.7821782178218,222.0976,49.3346153846154,4.50186138613861,63.3
"538","V2",0.378,"20143515200109B1",0,17.82178218,5.94059406,0,0,0,0,17.82178218,1.76666666666667,0,4.95049504950495,24.7524752475248,55.9525714285714,25.5411111111111,2.19068666140489,1.76666666666667
"218","V2",0.544,"18111714515395542018-09-01",1.00334448,25.08361204,25.08361204,4.34782609,3.34448161,0,0,22.0735786,16.2666666666667,5.73333333333333,1.33779264214047,50.8361204013378,80.7714285714286,61.0384615384615,1.32328742461068,22
"562","V2",0.554,"20143515200917B1",0.99009901,23.76237624,9.9009901,0,3.96039604,5.94059406,0,20.79207921,9.53333333333334,2.73333333333333,1.98019801980198,40.5940594059406,78.5368,53.4340740740741,1.46978873239437,12.2666666666667
"476","V2",0.578,"2016355200813B2",1.98019802,21.78217822,2.97029703,3.96039604,13.86138614,0,0,21.78217822,9.33333333333334,2.23333333333333,6.93069306930693,44.5544554455446,77.8255999999999,21.1666666666667,3.6768,11.5666666666667
"564","V2",0.59,"2014355200907B1",2.97029703,35.64356436,1.98019802,0.99009901,14.85148515,0,0,33.66336634,14.6666666666667,2.5,8.91089108910891,49.5049504950495,86.6887058823529,33.7255555555556,2.5704159488063,17.1666666666667
"592","V2",0.677,"20113527101101O2",0,43.56435644,0,0.99009901,0,0,0,43.56435644,1.6,0,11.8811881188119,44.5544554455446,48.8731034482758,30.7622222222222,1.58873774122113,1.6
"132","V2",0.683,"17090514401695752017-09-01",12,38,8.33333333,1.66666667,0.66666667,0.33333333,0,35.33333333,14.96,8.73333333333333,5.33333333333333,55.6666666666667,66.7105263157895,45.8666666666667,1.45444461444308,23.6933333333333
"163","V2",0.722,"17082410382822082017-09-01",2,19,9.66666667,20.66666667,1,0,0,14.33333333,13.9066666666667,0,6.33333333333333,47.6666666666667,49.9058823529412,19.9285714285714,2.50423782416192,13.9066666666667
"577","V2",0.73,"20113519050401R1",0,69.30693069,0,0,0,0,0,69.30693069,0,0,28.7128712871287,69.3069306930693,33.5280000000001,9.21925925925926,3.63673469387756,0
"373","V2",0.74,"NML00000_2019_Hills_2102019-09-01",6,40,1.33333333,7,0,0,0,37.33333333,13.24,0,9.66666666666667,49.3333333333333,54.3188405797101,22.1666666666667,2.45047401111474,13.24
"279","V2",0.811,"18110315121289192018-09-01",0.33333333,37.66666667,0,2.66666667,1.66666667,0,0,36,1.69333333333333,0,9.66666666666667,45.3333333333333,40.5694444444444,24.8333333333333,1.63366890380313,1.69333333333333
"639","V2",0.812,"2017355200801B2",2.97029703,39.6039604,0.99009901,0,0,0,0,39.6039604,1.16666666666666,0,1.98019801980198,42.5742574257426,46.7894736842106,13.922962962963,3.36059743954481,1.16666666666666
"289","V2",0.856,"18110216201587292018-09-01",1.33333333,39,5.33333333,8.33333333,3.33333333,0,0,33.66666667,10.16,7.88,5.33333333333333,51,68.0350877192982,53.2,1.27885503231764,18.04
"454","V2",0.856,"2016355200920B2",2.97029703,36.63366337,5.94059406,0.99009901,2.97029703,0,0,32.67326733,1.6,0,9.9009900990099,47.5247524752475,49.9498775510204,19.1911111111111,2.60276110444178,1.6
"451","V2",0.916,"20163527200812B3",0.99009901,45.54455446,0.99009901,15.84158416,0.99009901,0,0,40.59405941,3.76666666666666,0,18.8118811881188,58.4158415841584,53.1029333333333,24.3651851851852,2.17945945945946,3.76666666666666
"175","V2",0.922,"17102311331270502017-09-01",15.33333333,22.66666667,12.66666667,1.33333333,1,42.66666667,0,9.66666667,4.8,2.77333333333333,2,71.3333333333333,71.7037037037037,304.965517241379,0.235120692832136,7.57333333333333
"181","V2",0.925,"17082309591839942017-09-01",13.33333333,36.66666667,4.66666667,0,0.66666667,0,0.66666667,31.33333333,13.36,0,16.6666666666667,54,64.0847457627119,61.0666666666667,1.04942269262083,13.36
"567","V2",0.929,"2011355120601P2",0,58.41584158,3.96039604,0,0,0,0,55.44554455,0,4,17.8217821782178,59.4059405940594,69.2727272727273,15.8044444444444,4.38311688311689,4
"162","V2",0.935,"17100213273148712017-09-01",3.33333333,15.66666667,12.33333333,1,3.33333333,7,1,13,5.42666666666667,12.2533333333333,1,54,70.265306122449,109.48275862069,0.641793347260164,17.68
